house,id,bucket,pooled_std,max_local_std,off_value,on_value,value_changed,crosses_110,w,h,error
davissons,446744,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446189,pooled_fires,0.171,0.325,0.0,0.0,False,False,370,185,
davissons,445966,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446717,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446616,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446355,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446755,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446736,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446687,pooled_fires,0.689,0.894,1.0,1.0,False,False,370,185,
davissons,446055,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446797,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446036,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446327,pooled_fires,0.721,0.748,1.0,1.0,False,False,370,185,
davissons,446994,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446013,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446963,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446913,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446795,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446951,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446209,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446009,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445968,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446750,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445979,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445975,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446753,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446869,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446877,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446767,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446880,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446770,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446928,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445974,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446747,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445961,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446626,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445965,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446210,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446423,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445997,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447015,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446059,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446637,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446682,pooled_fires,0.605,0.845,1.0,1.0,False,False,370,185,
davissons,446635,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445952,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445953,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445947,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446950,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446008,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446791,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446043,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446702,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446794,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446615,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446789,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446772,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445988,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446917,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446847,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446718,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446909,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446780,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445995,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446569,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446014,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446979,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446882,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446278,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445973,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446855,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446792,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446787,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445992,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445969,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447023,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447031,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446871,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446023,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446419,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446754,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445972,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446793,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446931,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446046,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445970,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446801,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446017,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446854,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446844,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446282,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445971,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446191,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446873,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446836,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446851,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446021,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446357,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445967,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446058,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446746,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445984,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445998,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446962,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446446,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446062,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446632,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446704,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446599,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445990,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446868,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446949,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446051,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446804,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446377,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446025,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446188,pooled_fires,0.502,0.665,1.0,1.0,False,False,370,185,
davissons,446700,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446995,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446879,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446024,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446782,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446858,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446029,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446892,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446063,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445964,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446898,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446060,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446681,pooled_fires,0.843,0.4,0.0,0.0,False,False,370,185,
davissons,445987,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447022,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446019,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446005,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447030,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445948,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446769,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,445963,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446665,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446857,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446356,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446057,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,447016,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
davissons,446837,pooled_fires,0.0,0.0,0.0,0.0,False,False,370,185,
gorny,336302,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,603,
gorny,335488,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,602,
gorny,318844,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,563,
gorny,298242,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,583,
gorny,314788,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
gorny,445417,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,600,
gorny,335425,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,605,
gorny,313172,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,572,
gorny,303811,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,609,
gorny,298733,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,600,
gorny,318410,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,628,
gorny,313786,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,598,
gorny,315461,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,600,
gorny,299311,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,552,
gorny,312846,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,596,
gorny,299396,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,593,
gorny,318434,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,615,
gorny,293627,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,628,
gorny,318609,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,583,
gorny,331078,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,583,
gorny,297837,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,588,
gorny,298373,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,606,
gorny,293524,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,612,
gorny,287896,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,606,
gorny,299739,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,571,
gorny,297895,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,625,
gorny,315431,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,586,
gorny,298264,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,615,
gorny,299574,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,587,
gorny,336328,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,586,
gorny,336408,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,603,
gorny,292139,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
gorny,318624,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,585,
gorny,293288,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,591,
gorny,335206,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,573,
gorny,300085,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,553,
gorny,335221,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,615,
gorny,308002,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,819,
gorny,287829,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,581,
gorny,335799,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,612,
gorny,308537,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,797,
gorny,318873,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,611,
gorny,335684,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,624,
gorny,314636,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,647,
gorny,315597,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,606,
gorny,330514,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,592,
gorny,330877,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,573,
gorny,330571,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,678,
gorny,308391,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,801,
gorny,292045,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,666,
gorny,299316,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,612,
gorny,303853,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,617,
gorny,293084,pooled_fires,0.0,0.0,255.0,255.0,False,False,1104,577,
gorny,315491,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,574,
gorny,299310,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,575,
gorny,445654,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,598,
gorny,299401,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,583,
gorny,315160,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,314803,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,571,
gorny,335664,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,660,
gorny,293223,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,573,
gorny,312764,pooled_fires,0.0,0.0,255.0,255.0,False,False,481,259,
gorny,313744,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,611,
gorny,315559,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,557,
gorny,298761,pooled_fires,0.0,0.0,255.0,255.0,False,False,526,263,
gorny,318419,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,622,
gorny,298834,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,637,
gorny,297768,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,608,
gorny,315609,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,580,
gorny,335493,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,615,
gorny,331343,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,603,
gorny,336476,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,445368,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,510,
gorny,299578,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,567,
gorny,299309,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,602,
gorny,287825,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,609,
gorny,297618,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,613,
gorny,299836,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,580,
gorny,445625,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,582,
gorny,336058,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,595,
gorny,314713,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,545,
gorny,315543,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,596,
gorny,335553,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,609,
gorny,335355,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,595,
gorny,314384,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,612,
gorny,335703,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,606,
gorny,314288,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,613,
gorny,299181,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,584,
gorny,292214,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,313685,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,615,
gorny,318762,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,606,
gorny,445750,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,587,
gorny,331358,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,591,
gorny,293070,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,638,
gorny,303820,pooled_fires,0.0,0.0,255.0,255.0,False,False,250,150,
gorny,335506,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,603,
gorny,315612,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,612,
gorny,292957,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,609,
gorny,298166,pooled_fires,0.0,0.0,255.0,255.0,False,False,1197,611,
gorny,303902,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,609,
gorny,314855,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,335698,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,610,
gorny,315311,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,533,
gorny,297691,pooled_fires,0.0,0.0,255.0,255.0,False,False,1006,481,
gorny,308113,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,788,
gorny,445456,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,624,
gorny,298502,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,318626,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,594,
gorny,314624,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,541,
gorny,308369,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,717,
gorny,300027,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,570,
gorny,299332,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,622,
gorny,318456,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,691,
gorny,330531,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,629,
gorny,287879,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,635,
gorny,312959,pooled_fires,0.0,0.0,255.0,255.0,False,False,761,376,
gorny,318806,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,610,
gorny,291914,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,640,
gorny,314293,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,607,
gorny,336493,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,597,
gorny,298511,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,628,
gorny,330552,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,600,
gorny,308367,pooled_fires,0.0,0.0,255.0,255.0,False,False,1600,815,
gorny,445890,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,572,
gorny,299887,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,596,
gorny,293085,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,598,
gorny,314119,pooled_fires,0.0,0.0,255.0,255.0,False,False,1200,576,
